Sl. No,Field Name,Field Type,Example
9821,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a4/P00942466.jpg
9822,brand_name,string,Christian Louboutin
9823,product_name,string,Dandelion canvas loafers
9824,product_price,string,€ 670
9825,product_id,string,P00942466
9826,Description,string,None
9827,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
9828,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a4/P00942466_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a4/P00942466_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a4/P00942466_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a4/P00942466_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a4/P00942466_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a4/P00942466_d4.jpg']"
9829,breadcrumbs,list,"['Men', 'Designers', 'Christian Louboutin', 'Shoes', 'Formal shoes', 'Loafers']"
9830,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/61/P00942438.jpg
9831,brand_name,string,Christian Louboutin
9832,product_name,string,Dandelion Tassel patent leather loafers
9833,product_price,string,€ 715
9834,product_id,string,P00942438
9835,Description,string,None
9836,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46', 'EU 47']"
9837,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/61/P00942438_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/61/P00942438_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/61/P00942438_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/61/P00942438_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/61/P00942438_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/61/P00942438_d4.jpg']"
9838,breadcrumbs,list,"['Men', 'Designers', 'Thom Browne', 'Shoes', 'Sneakers', 'Designer sneakers']"
9839,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ed/P00949728.jpg
9840,brand_name,string,Thom Browne
9841,product_name,string,Alumni leather-trimmed sneakers
9842,product_price,string,€ 700
9843,product_id,string,P00949728
9844,Description,string,None
9845,Sizes,list,"['US 6 / EU 39', 'US 7 / EU 40', 'US 8 / EU 41', 'US 9 / EU 42', 'US 10 / EU 43', 'US 11 / EU 44', 'US 12 / EU 45']"
9846,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ed/P00949728_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ed/P00949728_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ed/P00949728_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ed/P00949728_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ed/P00949728_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ed/P00949728_d4.jpg']"
9847,breadcrumbs,list,"['Men', 'Designers', 'Christian Louboutin', 'Shoes', 'Sneakers', 'Designer sneakers']"
9848,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6f/P00942460.jpg
9849,brand_name,string,Christian Louboutin
9850,product_name,string,Astroloubi leather-trimmed sneakers
9851,product_price,string,€ 715
9852,product_id,string,P00942460
9853,Description,string,None
9854,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46', 'EU 47']"
9855,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6f/P00942460_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6f/P00942460_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6f/P00942460_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6f/P00942460_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6f/P00942460_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6f/P00942460_d4.jpg']"
9856,breadcrumbs,list,"['Men', 'Designers', 'Christian Louboutin', 'Shoes', 'Sneakers', 'Designer sneakers']"
9857,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/3b/P00942475.jpg
9858,brand_name,string,Christian Louboutin
9859,product_name,string,Louis Junior Spikes suede sneakers
9860,product_price,string,€ 670
9861,product_id,string,P00942475
9862,Description,string,None
9863,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46', 'EU 47']"
9864,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/3b/P00942475_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/3b/P00942475_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/3b/P00942475_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/3b/P00942475_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/3b/P00942475_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/3b/P00942475_d4.jpg']"
9865,breadcrumbs,list,"['Men', 'Designers', 'Christian Louboutin', 'Shoes', 'Sneakers', 'Designer sneakers']"
9866,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/21/P00942455.jpg
9867,brand_name,string,Christian Louboutin
9868,product_name,string,Louis Junior Spikes suede sneakers
9869,product_price,string,€ 670
9870,product_id,string,P00942455
9871,Description,string,None
9872,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46', 'EU 47']"
9873,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/21/P00942455_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/21/P00942455_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/21/P00942455_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/21/P00942455_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/21/P00942455_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/21/P00942455_d4.jpg']"
9874,breadcrumbs,list,"['Men', 'Designers', 'Christian Louboutin', 'Shoes', 'Sneakers', 'Designer sneakers']"
9875,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/47/P00942461.jpg
9876,brand_name,string,Christian Louboutin
9877,product_name,string,Astroloubi leather-trimmed sneakers
9878,product_price,string,€ 715
9879,product_id,string,P00942461
9880,Description,string,None
9881,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46', 'EU 47']"
9882,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/47/P00942461_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/47/P00942461_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/47/P00942461_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/47/P00942461_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/47/P00942461_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/47/P00942461_d4.jpg']"
9883,breadcrumbs,list,"['Men', 'Designers', 'Gucci', 'Shoes', 'Loafers']"
9884,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/38/P00939665.jpg
9885,brand_name,string,Gucci
9886,product_name,string,Horsebit leather loafers
9887,product_price,string,€ 725
9888,product_id,string,P00939665
9889,Description,string,None
9890,Sizes,list,"['UK 6 / EU 40', 'UK 7 / EU 41', 'UK 8 / EU 42', 'UK 9 / EU 43', 'UK 10 / EU 44', 'UK 11 / EU 45', 'UK 12 / EU 46']"
9891,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/38/P00939665_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/38/P00939665_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/38/P00939665_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/38/P00939665_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/38/P00939665_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/38/P00939665_d4.jpg']"
9892,breadcrumbs,list,"['Men', 'Designers', 'Valentino Garavani', 'Shoes', 'Sneakers', 'Designer sneakers']"
9893,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/71/P00939286.jpg
9894,brand_name,string,Valentino Garavani
9895,product_name,string,Upvillage leather sneakers
9896,product_price,string,€ 545
9897,product_id,string,P00939286
9898,Description,string,None
9899,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
9900,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/71/P00939286_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/71/P00939286_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/71/P00939286_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/71/P00939286_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/71/P00939286_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/71/P00939286_d4.jpg']"
9901,breadcrumbs,list,"['Men', 'Designers', 'Gucci', 'Shoes', 'Loafers']"
9902,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f5/P00939557.jpg
9903,brand_name,string,Gucci
9904,product_name,string,Horsebit GG Canvas loafers
9905,product_price,string,€ 725
9906,product_id,string,P00939557
9907,Description,string,None
9908,Sizes,list,"['UK 6 / EU 40', 'UK 7 / EU 41', 'UK 8 / EU 42', 'UK 9 / EU 43', 'UK 10 / EU 44', 'UK 11 / EU 45', 'UK 12 / EU 46', 'UK 13 / EU 47']"
9909,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f5/P00939557_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f5/P00939557_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f5/P00939557_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f5/P00939557_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f5/P00939557_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f5/P00939557_d4.jpg']"
9910,breadcrumbs,list,"['Men', 'Designers', 'Bottega Veneta', 'Shoes', 'Sneakers', 'Low-Top']"
9911,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f9/P00942528.jpg
9912,brand_name,string,Bottega Veneta
9913,product_name,string,Orbit sneakers
9914,product_price,string,€ 750
9915,product_id,string,P00942528
9916,Description,string,None
9917,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46', 'EU 47']"
9918,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f9/P00942528_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f9/P00942528_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f9/P00942528_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f9/P00942528_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f9/P00942528_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/f9/P00942528_d4.jpg']"
9919,breadcrumbs,list,"['Men', 'Designers', 'Christian Louboutin', 'Shoes', 'Sneakers', 'Designer sneakers']"
9920,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7d/P00942462.jpg
9921,brand_name,string,Christian Louboutin
9922,product_name,string,Astroloubi leather-trimmed sneakers
9923,product_price,string,€ 715
9924,product_id,string,P00942462
9925,Description,string,None
9926,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46', 'EU 47']"
9927,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7d/P00942462_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7d/P00942462_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7d/P00942462_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7d/P00942462_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7d/P00942462_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7d/P00942462_d4.jpg']"
9928,breadcrumbs,list,"['Men', 'Designers', 'Thom Browne', 'Shoes', 'Loafers']"
9929,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ab/P00949730.jpg
9930,brand_name,string,Thom Browne
9931,product_name,string,Suede penny loafers
9932,product_price,string,€ 750
9933,product_id,string,P00949730
9934,Description,string,None
9935,Sizes,list,"['US 7 / EU 40', 'US 8 / EU 41', 'US 9 / EU 42', 'US 10 / EU 43', 'US 11 / EU 44', 'US 12 / EU 45']"
9936,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ab/P00949730_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ab/P00949730_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ab/P00949730_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ab/P00949730_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ab/P00949730_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ab/P00949730_d4.jpg']"
9937,breadcrumbs,list,"['Men', 'Designers', 'Dolce & Gabbana', 'Shoes', 'Loafers']"
9938,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/72/P00947951.jpg
9939,brand_name,string,Dolce&Gabbana
9940,product_name,string,Driver woven leather loafers
9941,product_price,string,€ 995
9942,product_id,string,P00947951
9943,Description,string,None
9944,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
9945,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/72/P00947951_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/72/P00947951_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/72/P00947951_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/72/P00947951_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/72/P00947951_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/72/P00947951_d4.jpg']"
9946,breadcrumbs,list,"['Men', 'Designers', 'Acne Studios', 'Shoes', 'Sneakers', 'Low-Top']"
9947,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/1c/P00942020.jpg
9948,brand_name,string,Acne Studios
9949,product_name,string,Suede-trimmed leather sneakers
9950,product_price,string,€ 380
9951,product_id,string,P00942020
9952,Description,string,None
9953,Sizes,list,"['EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
9954,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/1c/P00942020_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/1c/P00942020_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/1c/P00942020_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/1c/P00942020_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/1c/P00942020_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/1c/P00942020_d4.jpg']"
9955,breadcrumbs,list,"['Men', 'Designers', 'Brunello Cucinelli', 'Shoes', 'Formal shoes', 'Brogues']"
9956,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ae/P00956479.jpg
9957,brand_name,string,Brunello Cucinelli
9958,product_name,string,Patent leather Oxford shoes
9959,product_price,string,"€ 1,000"
9960,product_id,string,P00956479
9961,Description,string,None
9962,Sizes,list,"['EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
9963,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ae/P00956479_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ae/P00956479_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ae/P00956479_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ae/P00956479_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ae/P00956479_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ae/P00956479_d4.jpg']"
9964,breadcrumbs,list,"['Men', 'Designers', 'Bottega Veneta', 'Shoes', 'Loafers']"
9965,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/bf/P00935121.jpg
9966,brand_name,string,Bottega Veneta
9967,product_name,string,Sunday Intrecciato leather slip-on shoes
9968,product_price,string,€ 965
9969,product_id,string,P00935121
9970,Description,string,None
9971,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
9972,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/bf/P00935121_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/bf/P00935121_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/bf/P00935121_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/bf/P00935121_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/bf/P00935121_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/bf/P00935121_d4.jpg']"
9973,breadcrumbs,list,"['Men', 'Designers', 'Bottega Veneta', 'Shoes', 'Sneakers', 'Low-Top']"
9974,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d9/P00935114.jpg
9975,brand_name,string,Bottega Veneta
9976,product_name,string,Sawyer Intrecciato leather sneakers
9977,product_price,string,€ 750
9978,product_id,string,P00935114
9979,Description,string,None
9980,Sizes,list,"['EU 38', 'EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46', 'EU 47']"
9981,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d9/P00935114_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d9/P00935114_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d9/P00935114_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d9/P00935114_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d9/P00935114_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d9/P00935114_d4.jpg']"
9982,breadcrumbs,list,"['Men', 'Designers', 'Bottega Veneta', 'Shoes', 'Sandals & slides']"
9983,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/04/P00935113.jpg
9984,brand_name,string,Bottega Veneta
9985,product_name,string,Tarik Intrecciato leather sandals
9986,product_price,string,€ 800
9987,product_id,string,P00935113
9988,Description,string,None
9989,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
9990,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/04/P00935113_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/04/P00935113_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/04/P00935113_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/04/P00935113_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/04/P00935113_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/04/P00935113_d4.jpg']"
9991,breadcrumbs,list,"['Men', 'Designers', 'Brunello Cucinelli', 'Shoes', 'Sneakers', 'Low-Top']"
9992,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/1a/P00956651.jpg
9993,brand_name,string,Brunello Cucinelli
9994,product_name,string,Knit sneakers
9995,product_price,string,€ 750
9996,product_id,string,P00956651
9997,Description,string,None
